Video ID,Time (s),Center X,Center Y,Radius
17,0.2,426,412,61
17,0.23333333333333334,424,410,62
17,0.6333333333333333,388,338,62
17,0.6666666666666666,388,338,62
17,0.7,388,338,62
17,0.7333333333333333,388,338,62
17,0.7666666666666667,398,304,56
17,0.9,402,282,58
17,0.9333333333333333,402,284,60
17,0.9666666666666667,402,284,60
17,1.0,402,284,60
17,1.0333333333333334,402,284,60
17,1.4666666666666666,380,308,64
17,1.5,382,304,61
17,1.5333333333333334,382,304,61
17,1.5666666666666667,388,338,64
17,1.6,388,332,64
17,1.6333333333333333,388,332,64
17,1.6666666666666667,388,338,64
17,1.7666666666666666,388,360,54
17,1.8,388,360,54
17,2.2333333333333334,342,606,64
17,2.2666666666666666,342,606,64
17,2.3,342,606,64
17,2.3333333333333335,342,606,64
17,2.5,320,176,56
17,2.533333333333333,318,180,59
17,2.566666666666667,312,178,56
17,2.6,320,176,56
17,2.6333333333333333,320,176,56
17,2.7333333333333334,270,146,66
17,2.7666666666666666,242,132,60
17,2.8,242,132,60
17,2.8333333333333335,240,134,59
17,2.8666666666666667,240,134,59
17,2.9,286,122,64
17,2.933333333333333,286,122,64
17,2.966666666666667,282,120,58
17,3.0,286,122,64
17,3.033333333333333,330,98,64
17,3.066666666666667,330,98,64
17,3.1,330,98,64
17,3.1333333333333333,330,98,64
17,3.2,354,86,62
17,3.2333333333333334,354,86,62
17,3.2666666666666666,354,86,62
17,3.466666666666667,428,76,63
17,3.5,428,76,63
17,3.566666666666667,446,74,61
17,3.6,446,74,61
17,3.6333333333333333,446,74,61
17,3.6666666666666665,446,74,61
17,3.7,446,74,61
17,3.966666666666667,936,68,66
17,4.0,936,68,66
17,4.033333333333333,936,68,66
17,4.066666666666666,936,70,66
17,4.633333333333334,694,538,62
17,4.666666666666667,694,538,62
17,4.7,694,538,62
17,4.733333333333333,694,538,62
17,4.766666666666667,694,538,62
17,5.166666666666667,458,308,63
17,5.2,462,308,66
17,5.233333333333333,454,314,58
17,5.266666666666667,460,310,64
17,5.3,422,314,57
17,5.333333333333333,422,314,57
17,5.366666666666666,422,314,57
17,5.4,422,314,57
17,5.566666666666666,578,572,62
17,5.6,578,572,62
17,5.633333333333334,578,572,62
17,5.666666666666667,578,572,62
17,5.7,574,400,66
17,5.733333333333333,564,410,54
17,5.766666666666667,564,410,54
17,5.8,564,410,54
17,5.833333333333333,594,276,61
17,5.866666666666666,594,276,61
17,5.9,594,276,61
17,5.933333333333334,594,276,61
17,6.0,662,262,62
17,6.033333333333333,662,262,62
17,6.066666666666666,662,262,62
17,6.133333333333334,708,252,64
17,6.166666666666667,708,252,57
17,6.2,708,252,64
17,6.233333333333333,708,252,64
17,6.8,708,252,57
17,6.833333333333333,708,246,58
17,6.866666666666666,708,252,57
17,6.933333333333334,708,252,57
17,6.966666666666667,318,358,60
17,7.0,336,334,62
17,7.033333333333333,336,334,62
17,7.066666666666666,336,334,62
17,7.1,336,334,62
17,7.133333333333334,376,330,61
17,7.266666666666667,434,340,64
17,7.3,434,342,64
17,7.333333333333333,434,342,64
17,7.366666666666666,434,338,62
17,7.4,434,342,64
