Video ID,Time (s),Center X,Center Y,Radius
10,0.2,222,70,61
10,0.23333333333333334,222,70,61
10,0.4666666666666667,426,334,61
10,0.5,426,334,61
10,0.5333333333333333,460,276,62
10,0.5666666666666667,462,276,62
10,0.6,472,240,63
10,0.6333333333333333,464,216,60
10,0.6666666666666666,378,224,61
10,0.7,346,220,66
10,0.7333333333333333,346,222,60
10,0.7666666666666667,318,224,68
10,0.8,318,224,66
10,0.8333333333333334,308,220,60
10,0.8666666666666667,306,228,62
10,0.9,306,228,62
10,1.2,182,220,62
10,1.4,142,222,64
10,1.4333333333333333,142,228,63
10,1.4666666666666666,136,236,64
10,1.5333333333333334,116,234,62
10,1.5666666666666667,116,234,62
10,1.6,116,234,60
10,1.6333333333333333,182,240,58
10,1.6666666666666667,180,238,60
10,1.7,468,258,62
10,1.7333333333333334,536,258,64
10,1.7666666666666666,538,262,61
10,1.8,538,262,61
10,1.8333333333333333,548,252,65
10,1.8666666666666667,560,260,62
10,1.9,500,242,64
10,1.9333333333333333,422,220,65
10,1.9666666666666666,388,206,66
10,2.0,388,206,66
10,2.1333333333333333,314,196,66
10,2.1666666666666665,298,190,65
10,2.2666666666666666,184,158,60
10,2.4,222,140,63
10,2.5,272,116,62
10,2.533333333333333,296,112,56
10,2.566666666666667,288,106,64
10,2.6,288,106,64
10,2.6333333333333333,308,104,62
10,2.6666666666666665,312,102,62
10,2.7666666666666666,274,80,61
10,2.9,258,68,62
10,2.933333333333333,260,70,62
10,2.966666666666667,242,62,60
10,3.433333333333333,68,68,66
10,3.466666666666667,68,68,66
10,3.5,66,68,66
10,3.533333333333333,58,68,62
10,3.566666666666667,62,70,60
10,3.6,66,68,66
10,3.8,66,56,62
10,4.666666666666667,574,62,62
10,4.7,842,68,58
10,4.733333333333333,870,58,66
10,4.8,878,60,57
10,4.833333333333333,878,60,57
10,4.933333333333334,924,60,61
10,4.966666666666667,924,60,61
10,5.266666666666667,932,106,57
10,5.3,770,346,58
10,5.333333333333333,774,356,67
10,5.366666666666666,774,338,61
10,5.4,778,340,66
10,5.433333333333334,748,268,64
10,5.5,728,316,58
10,5.533333333333333,726,312,62
10,5.566666666666666,724,310,62
10,5.6,718,306,62
10,5.633333333333334,720,290,63
10,5.666666666666667,716,276,63
10,5.7,716,272,63
10,5.733333333333333,720,276,64
10,5.766666666666667,716,258,62
10,5.8,714,222,63
10,5.833333333333333,374,232,64
10,5.833333333333333,602,564,60
10,5.866666666666666,600,520,59
10,5.9,350,256,61
10,5.933333333333334,342,260,59
10,5.966666666666667,330,254,61
10,6.0,332,256,63
10,6.0,600,422,64
10,6.033333333333333,602,412,62
10,6.033333333333333,318,250,59
10,6.066666666666666,322,252,66
10,6.1,320,246,62
10,6.133333333333334,374,248,62
10,6.133333333333334,638,444,58
10,6.166666666666667,604,234,62
10,6.2,672,236,62
10,6.233333333333333,700,228,61
10,6.233333333333333,638,390,56
10,6.233333333333333,606,334,61
10,6.266666666666667,608,320,60
10,6.266666666666667,706,218,66
10,6.3,712,224,65
10,6.333333333333333,766,220,62
10,6.366666666666666,604,286,58
10,6.366666666666666,764,194,66
10,6.4,782,216,61
10,6.4,634,340,58
10,6.433333333333334,800,206,63
10,6.466666666666667,812,194,60
10,6.5,814,168,60
10,6.5,600,226,62
10,6.533333333333333,608,190,60
10,6.566666666666666,606,162,56
10,6.633333333333334,604,160,62
10,6.633333333333334,822,146,57
10,6.7,604,154,58
10,6.733333333333333,382,222,63
10,6.733333333333333,604,154,58
