Video ID,Time (s),Center X,Center Y,Radius
32,0.03333333333333333,310,188,60
32,0.06666666666666667,306,190,60
32,0.1,494,298,59
32,0.13333333333333333,496,298,59
32,0.16666666666666666,488,316,59
32,0.2,498,312,59
32,0.23333333333333334,498,312,59
32,0.26666666666666666,496,314,61
32,0.3,496,314,61
32,0.3333333333333333,496,314,61
32,0.36666666666666664,496,314,61
32,0.4,496,314,61
32,0.43333333333333335,496,314,61
32,0.4666666666666667,220,470,59
32,0.5333333333333333,224,472,54
32,0.5666666666666667,224,472,54
32,0.6,224,472,54
32,0.6333333333333333,224,472,54
32,0.6666666666666666,224,472,54
32,0.7,220,470,59
32,0.7333333333333333,126,434,60
32,0.7666666666666667,126,434,60
32,0.8,126,434,60
32,0.8333333333333334,126,434,60
32,0.8666666666666667,126,434,60
32,0.9,126,434,60
32,0.9333333333333333,126,434,60
32,0.9666666666666667,126,434,60
32,1.0,126,434,60
32,1.0333333333333334,126,434,60
32,1.0666666666666667,126,434,60
32,1.1,126,434,60
32,1.1333333333333333,126,434,60
32,1.1666666666666667,126,434,60
32,1.2,126,434,60
32,1.2333333333333334,126,434,60
32,1.2666666666666666,126,434,60
32,1.3,126,434,60
32,1.3333333333333333,126,434,60
32,1.3666666666666667,126,434,60
32,1.4,126,434,60
32,1.4333333333333333,126,434,60
32,1.4666666666666666,126,434,60
32,1.5,126,434,60
32,1.5333333333333334,126,434,60
32,1.5666666666666667,126,434,60
32,1.6,126,434,60
32,1.6333333333333333,126,434,60
32,1.6666666666666667,126,434,60
32,1.7,126,434,60
32,1.7333333333333334,126,434,60
32,1.7666666666666666,126,434,60
32,1.8,126,434,60
32,1.8333333333333333,124,518,61
32,1.8666666666666667,124,518,61
32,1.9,124,520,60
32,1.9333333333333333,124,520,60
32,1.9666666666666666,894,456,59
32,2.0,956,526,61
32,2.566666666666667,534,170,59
32,2.6,534,170,59
32,2.6333333333333333,534,170,59
32,2.6666666666666665,534,170,59
32,2.7,582,212,60
32,2.7333333333333334,588,258,59
32,2.7666666666666666,602,274,60
32,2.8,610,262,60
32,2.8333333333333335,614,258,57
32,2.8666666666666667,704,264,59
32,2.9,702,264,59
32,2.933333333333333,702,264,59
32,2.966666666666667,702,264,59
32,3.0,702,264,59
32,3.033333333333333,702,264,59
32,3.066666666666667,702,264,59
32,3.1,702,264,59
32,3.1333333333333333,724,242,59
32,3.1666666666666665,724,242,59
32,3.2,722,242,60
32,3.2333333333333334,722,242,60
32,3.2666666666666666,722,242,60
32,3.3,722,242,60
32,3.3333333333333335,722,242,60
32,3.3666666666666667,722,242,60
32,3.4,622,246,60
32,3.433333333333333,604,248,61
32,3.466666666666667,604,248,61
32,3.5,604,248,61
32,3.533333333333333,604,248,61
32,3.566666666666667,604,248,61
32,3.6,604,248,61
32,3.6333333333333333,604,248,61
32,3.6666666666666665,604,248,61
32,3.7,604,248,61
32,3.7333333333333334,636,260,60
32,3.7666666666666666,636,260,60
32,3.8,620,268,60
32,3.8333333333333335,636,280,58
32,3.8666666666666667,644,282,59
32,3.9,608,306,61
32,3.933333333333333,642,326,57
32,3.966666666666667,642,326,57
32,4.0,594,332,60
32,7.933333333333334,508,300,59
32,7.966666666666667,508,300,59
32,8.0,734,250,59
32,8.033333333333333,734,248,60
32,8.066666666666666,834,212,60
32,8.1,834,212,59
32,8.133333333333333,834,212,60
32,8.166666666666666,834,212,60
32,8.2,762,268,59
32,8.233333333333333,762,268,59
32,8.266666666666667,818,272,59
32,8.3,876,262,58
32,8.333333333333334,876,262,58
32,8.366666666666667,876,262,58
32,8.4,930,242,59
32,8.433333333333334,930,242,59
32,8.466666666666667,930,242,59
32,8.5,930,242,59
32,8.533333333333333,976,228,60
32,8.566666666666666,976,230,60
32,8.6,976,230,60
32,8.633333333333333,976,230,60
32,8.666666666666666,1006,212,58
32,8.7,1006,212,58
32,8.733333333333333,1006,212,58
32,8.766666666666667,1006,212,58
32,8.8,1006,212,58
32,8.833333333333334,1006,212,58
32,8.866666666666667,1020,204,59
32,8.9,1020,204,59
32,8.933333333333334,1018,204,59
32,8.966666666666667,1018,204,59
32,9.0,1018,204,59
32,9.033333333333333,1018,204,59
32,9.066666666666666,1018,204,59
32,9.1,982,174,57
32,9.133333333333333,984,178,60
32,9.166666666666666,984,178,60
32,9.2,984,178,60
32,9.233333333333333,984,178,60
32,9.266666666666667,984,178,60
32,9.3,984,178,60
32,9.333333333333334,984,178,60
32,9.366666666666667,984,178,60
32,9.4,984,178,60
32,9.433333333333334,984,178,60
32,9.466666666666667,986,174,58
32,9.5,982,176,62
32,9.533333333333333,220,364,53
32,9.6,220,364,53
32,9.633333333333333,784,360,53
32,9.666666666666666,784,360,52
32,9.7,784,360,53
32,9.733333333333333,786,358,53
32,9.766666666666667,784,360,53
32,9.8,784,360,53
32,9.833333333333334,784,360,53
32,9.866666666666667,784,360,53
32,9.9,784,360,53
32,9.933333333333334,784,360,53
32,9.966666666666667,784,360,53
32,10.0,784,360,53
32,10.033333333333333,784,360,53
32,10.066666666666666,784,360,53
32,10.1,784,360,53
32,10.133333333333333,784,360,53
32,10.166666666666666,784,360,52
32,10.233333333333333,784,360,53
32,10.266666666666667,784,360,53
32,10.3,784,360,52
32,10.333333333333334,784,360,53
32,10.366666666666667,220,364,53
32,10.366666666666667,786,358,53
32,10.4,786,358,53
32,10.4,220,364,53
32,10.466666666666667,220,364,53
32,10.5,220,364,53
32,10.533333333333333,220,364,53
32,10.566666666666666,220,364,53
32,10.6,220,364,53
32,10.633333333333333,220,364,53
32,10.666666666666666,220,364,53
32,10.666666666666666,786,358,53
32,10.7,220,364,53
32,10.7,786,358,53
32,10.733333333333333,220,364,53
32,10.733333333333333,786,358,53
32,10.766666666666667,220,364,53
32,10.766666666666667,786,358,53
32,10.8,220,364,53
32,10.8,786,358,53
32,10.833333333333334,220,364,53
32,10.833333333333334,786,358,53
32,10.866666666666667,220,364,53
32,10.866666666666667,786,358,53
32,10.9,220,364,53
32,10.9,786,358,53
32,10.933333333333334,220,364,53
32,10.933333333333334,786,358,53
32,10.966666666666667,220,364,53
32,10.966666666666667,786,358,53
32,11.0,220,364,53
32,11.0,786,358,53
32,11.033333333333333,220,364,53
32,11.033333333333333,786,358,53
32,11.066666666666666,220,364,53
32,11.066666666666666,786,358,53
32,11.1,220,364,53
32,11.1,786,358,53
32,11.133333333333333,220,364,53
32,11.133333333333333,786,358,53
32,11.166666666666666,220,364,53
32,11.2,630,302,59
32,11.2,220,364,53
32,11.233333333333333,630,302,59
32,11.233333333333333,220,364,53
32,11.266666666666667,628,304,60
32,11.266666666666667,220,364,53
32,11.3,660,272,59
32,11.3,220,364,53
32,11.333333333333334,660,272,59
32,11.333333333333334,220,364,53
32,11.333333333333334,784,358,51
32,11.366666666666667,674,266,59
32,11.366666666666667,784,358,51
32,11.366666666666667,220,364,53
32,11.4,674,266,59
32,11.4,220,364,53
32,11.433333333333334,674,266,59
32,11.433333333333334,220,364,53
32,11.466666666666667,660,282,60
32,11.466666666666667,220,364,53
32,11.5,638,290,60
32,11.5,784,358,51
32,11.5,220,364,53
32,11.533333333333333,646,280,59
32,11.533333333333333,784,358,51
32,11.533333333333333,220,364,53
32,11.566666666666666,664,276,59
32,11.566666666666666,220,364,53
32,11.6,664,274,59
32,11.6,784,358,51
32,11.6,220,364,53
32,11.633333333333333,784,358,51
32,11.633333333333333,220,364,53
32,11.633333333333333,686,258,57
32,11.666666666666666,220,364,53
32,11.666666666666666,784,360,52
32,11.666666666666666,692,260,62
32,11.7,220,364,53
32,11.7,692,260,62
32,11.733333333333333,220,364,53
32,11.733333333333333,692,260,62
32,11.766666666666667,220,364,53
32,11.766666666666667,692,260,62
32,11.8,672,268,60
32,11.8,784,358,51
32,11.8,220,364,53
32,11.833333333333334,672,268,60
32,11.833333333333334,220,364,53
32,11.866666666666667,640,304,59
32,11.866666666666667,220,364,53
32,11.9,612,344,60
32,11.9,784,358,51
32,11.9,220,364,53
32,11.933333333333334,620,354,60
32,11.933333333333334,784,358,51
32,11.933333333333334,220,364,53
32,11.966666666666667,652,320,59
32,11.966666666666667,784,358,51
32,11.966666666666667,220,364,53
32,12.0,652,320,59
32,12.0,784,358,51
32,12.0,220,364,53
32,12.033333333333333,220,364,53
32,12.033333333333333,686,302,63
32,12.066666666666666,962,204,60
32,12.066666666666666,784,358,51
32,12.066666666666666,220,364,53
32,12.1,962,204,60
32,12.1,784,358,51
32,12.1,220,364,53
32,12.133333333333333,962,204,60
32,12.133333333333333,220,364,53
32,12.166666666666666,960,204,59
32,12.166666666666666,784,358,51
32,12.166666666666666,220,364,53
32,12.2,1108,170,60
32,12.2,784,358,51
32,12.2,220,364,53
32,12.233333333333333,1150,158,60
32,12.233333333333333,220,364,53
32,12.266666666666667,1150,162,59
32,12.266666666666667,220,364,53
32,12.3,1162,150,60
32,12.3,784,358,51
32,12.3,220,364,53
32,12.333333333333334,1160,148,60
32,12.333333333333334,784,358,51
32,12.333333333333334,220,364,53
32,12.366666666666667,1178,152,60
32,12.366666666666667,220,364,53
32,12.4,1178,152,59
32,12.4,220,364,53
32,12.433333333333334,1178,152,60
32,12.433333333333334,220,364,53
32,12.466666666666667,1162,150,59
32,12.466666666666667,784,358,51
32,12.466666666666667,220,364,53
32,12.5,1134,142,59
32,12.5,784,358,51
32,12.5,220,364,53
32,12.533333333333333,1122,136,62
32,12.533333333333333,220,364,53
32,12.566666666666666,1122,136,62
32,12.566666666666666,220,364,53
32,12.6,1084,144,59
32,12.6,784,358,51
32,12.6,220,364,53
32,12.633333333333333,1082,144,60
32,12.633333333333333,784,358,51
32,12.633333333333333,220,364,53
32,12.666666666666666,1054,174,59
32,12.666666666666666,220,364,53
32,12.7,1054,174,59
32,12.7,220,364,53
32,12.733333333333333,1054,174,59
32,12.733333333333333,784,358,51
32,12.733333333333333,220,364,53
32,12.766666666666667,1054,172,60
32,12.766666666666667,784,358,51
32,12.766666666666667,220,364,53
32,12.8,1054,172,60
32,12.8,784,358,51
32,12.8,220,364,53
32,12.833333333333334,1054,172,60
32,12.833333333333334,220,364,53
32,12.866666666666667,1028,186,59
32,12.866666666666667,784,358,51
32,12.866666666666667,220,364,53
32,12.9,1028,186,59
32,12.9,784,358,51
32,12.9,220,364,53
32,12.933333333333334,1028,186,59
32,12.933333333333334,784,358,51
32,12.933333333333334,220,364,53
32,12.966666666666667,1014,196,59
32,12.966666666666667,220,364,53
32,13.0,982,218,60
32,13.0,784,358,51
32,13.0,220,364,53
32,13.033333333333333,784,358,51
32,13.033333333333333,220,364,53
32,13.033333333333333,984,220,57
32,13.066666666666666,982,218,59
32,13.066666666666666,784,358,51
32,13.066666666666666,220,364,53
32,13.1,924,250,60
32,13.1,220,364,53
32,13.133333333333333,924,250,60
32,13.133333333333333,784,358,51
32,13.133333333333333,220,364,53
32,13.166666666666666,924,250,60
32,13.166666666666666,220,364,53
32,13.2,788,332,58
32,13.2,784,360,53
32,13.2,220,364,53
32,13.233333333333333,784,360,53
32,13.233333333333333,220,364,53
32,13.266666666666667,220,364,53
32,13.3,220,364,53
32,13.3,786,358,52
32,13.333333333333334,220,364,53
32,13.366666666666667,220,364,53
32,13.4,220,364,53
32,13.4,786,358,52
32,13.433333333333334,220,364,53
32,13.433333333333334,784,358,51
32,13.466666666666667,784,360,53
32,13.466666666666667,220,364,53
32,13.5,690,370,60
32,13.5,220,364,53
32,13.533333333333333,656,406,60
32,13.533333333333333,786,358,53
32,13.533333333333333,220,364,53
32,13.566666666666666,634,422,59
32,13.566666666666666,220,364,53
32,13.6,634,422,60
32,13.6,220,364,53
32,13.6,784,360,53
32,13.633333333333333,632,422,60
32,13.666666666666666,624,438,60
32,13.7,626,418,60
32,13.7,220,330,53
32,13.733333333333333,622,438,60
32,13.766666666666667,620,420,59
32,13.766666666666667,220,310,53
32,13.8,620,420,59
32,13.8,220,310,53
32,13.833333333333334,620,410,59
32,13.833333333333334,220,298,53
32,13.866666666666667,602,456,58
32,13.866666666666667,220,294,53
32,13.866666666666667,496,662,57
32,13.9,600,426,58
32,13.933333333333334,578,462,59
32,13.933333333333334,220,234,55
32,13.966666666666667,580,420,59
32,14.0,580,370,59
32,14.0,1070,532,64
32,14.0,220,142,53
32,14.033333333333333,580,370,59
32,14.066666666666666,580,292,59
32,14.1,580,224,59
32,14.1,496,366,61
