Video ID,Time (s),Center X,Center Y,Radius
34,2.3,664,380,58
34,2.3333333333333335,672,244,63
34,2.3666666666666667,672,244,63
34,2.4,672,244,63
34,2.433333333333333,548,220,65
34,2.466666666666667,548,220,65
34,2.5,548,220,65
34,2.533333333333333,548,220,65
34,2.566666666666667,362,198,64
34,2.6,362,198,64
34,2.6333333333333333,362,198,64
34,2.6666666666666665,362,198,64
34,2.7,362,198,64
34,2.7333333333333334,212,224,62
34,2.7666666666666666,212,224,62
34,2.8,212,224,62
34,2.8333333333333335,212,224,62
34,2.966666666666667,162,234,63
34,3.0,164,234,62
34,3.033333333333333,164,234,62
34,3.066666666666667,164,234,62
34,3.1,152,182,64
34,3.1333333333333333,150,178,62
34,3.1666666666666665,150,178,62
34,3.2,150,178,62
34,3.2333333333333334,196,164,58
34,3.2666666666666666,196,164,58
34,3.3,196,164,58
34,3.3333333333333335,350,200,58
34,3.3666666666666667,350,200,58
34,3.4,350,200,58
34,3.433333333333333,350,200,58
34,3.466666666666667,342,234,60
34,3.5,342,234,60
34,3.533333333333333,342,234,60
34,3.566666666666667,342,234,60
34,3.6,342,234,60
34,3.7666666666666666,284,334,66
34,3.8,284,334,66
34,3.8333333333333335,284,334,66
34,3.8666666666666667,228,406,60
34,3.9,226,404,58
34,3.933333333333333,226,404,58
34,3.966666666666667,226,404,58
34,4.0,226,404,58
34,4.033333333333333,174,422,63
34,4.066666666666666,174,422,63
34,4.1,174,422,63
34,4.133333333333334,174,422,63
34,4.166666666666667,174,434,64
34,4.2,174,438,65
34,4.233333333333333,174,434,62
34,4.566666666666666,308,528,64
34,4.6,308,528,64
34,4.633333333333334,308,528,64
34,4.666666666666667,308,528,64
34,4.833333333333333,352,442,62
34,4.866666666666666,354,446,63
34,5.1,750,416,58
34,5.133333333333334,750,416,58
34,5.166666666666667,746,408,66
34,5.2,746,408,66
34,5.3,806,382,63
34,5.333333333333333,806,382,63
34,5.366666666666666,852,332,60
34,5.5,860,324,65
34,5.533333333333333,850,328,67
34,5.766666666666667,908,282,60
34,5.8,908,290,58
34,5.833333333333333,908,288,66
34,5.866666666666666,908,282,60
34,5.9,908,288,62
34,6.166666666666667,592,608,61
34,6.2,592,608,60
34,6.233333333333333,592,608,61
34,6.266666666666667,592,608,61
34,6.3,764,628,64
34,6.333333333333333,764,628,64
34,6.366666666666666,764,628,64
34,6.4,764,628,64
34,6.433333333333334,788,612,62
34,6.466666666666667,788,612,62
34,6.5,788,612,62
34,6.533333333333333,788,612,62
34,6.566666666666666,788,576,62
34,6.6,788,576,62
34,6.633333333333334,788,576,62
34,6.666666666666667,762,506,63
34,6.7,762,506,63
34,6.733333333333333,764,506,63
34,6.766666666666667,762,506,62
34,6.8,764,506,63
34,6.866666666666666,780,478,66
34,6.933333333333334,814,474,63
34,6.966666666666667,814,474,63
34,7.0,814,474,63
34,7.033333333333333,814,474,63
34,7.066666666666666,804,482,63
34,7.1,802,484,63
34,7.133333333333334,802,482,61
34,7.166666666666667,804,484,62
34,7.2,802,484,63
34,7.233333333333333,778,476,62
34,7.266666666666667,778,476,62
34,7.3,774,476,64
34,7.333333333333333,780,472,60
34,7.366666666666666,776,476,63
34,7.4,778,474,62
34,7.433333333333334,776,476,63
34,7.466666666666667,776,476,63
34,7.5,776,476,63
34,7.533333333333333,778,474,62
34,7.566666666666666,776,476,63
34,7.6,776,476,63
34,7.633333333333334,776,476,63
34,7.666666666666667,778,474,62
34,7.7,776,476,63
34,7.733333333333333,776,476,63
34,7.766666666666667,776,476,63
34,7.8,778,474,62
34,7.833333333333333,776,474,62
34,7.866666666666666,776,474,62
34,7.9,776,474,62
34,7.933333333333334,776,474,62
34,7.966666666666667,776,474,62
34,8.0,776,474,62
34,8.033333333333333,776,474,62
34,8.066666666666666,776,474,62
34,8.1,776,474,62
34,8.133333333333333,776,474,62
34,8.166666666666666,776,474,62
34,8.2,776,474,62
34,8.233333333333333,776,474,62
34,8.266666666666667,776,474,62
34,8.3,776,474,62
34,8.333333333333334,776,474,62
34,8.366666666666667,776,474,62
34,8.4,774,476,64
34,8.433333333333334,776,474,62
34,8.466666666666667,776,474,62
34,8.5,776,474,62
34,8.533333333333333,794,468,63
34,8.566666666666666,794,468,63
34,8.6,794,468,63
34,8.633333333333333,794,468,63
34,8.8,904,484,58
34,8.833333333333334,904,484,58
34,8.866666666666667,770,560,65
34,8.9,764,558,66
34,8.933333333333334,764,558,66
34,8.966666666666667,764,558,66
34,9.0,934,348,66
34,9.033333333333333,934,348,66
34,9.066666666666666,934,348,66
34,9.1,814,332,62
34,9.133333333333333,814,332,62
34,9.166666666666666,814,332,62
34,9.2,814,332,62
34,9.233333333333333,814,332,62
34,9.266666666666667,500,390,57
34,9.333333333333334,500,390,57
34,9.366666666666667,290,466,66
34,9.5,288,480,64
34,9.533333333333333,288,480,64
34,9.566666666666666,288,480,64
34,9.6,288,480,64
34,9.633333333333333,718,480,63
34,9.666666666666666,718,480,63
34,9.7,718,480,63
34,9.733333333333333,718,480,63
34,9.766666666666667,790,492,62
34,9.8,790,492,62
34,9.833333333333334,790,492,62
34,9.866666666666667,790,492,62
34,9.9,844,516,62
34,9.933333333333334,844,516,62
34,9.966666666666667,844,516,62
34,10.0,844,516,62
34,10.033333333333333,476,320,60
34,10.066666666666666,476,320,60
34,10.066666666666666,344,316,55
34,10.1,344,316,56
34,10.133333333333333,478,322,57
34,10.3,628,162,63
34,10.333333333333334,630,164,63
34,10.366666666666667,630,164,63
34,10.4,630,164,63
34,10.433333333333334,630,164,63
34,10.466666666666667,654,160,64
34,10.5,654,160,64
34,10.533333333333333,654,162,64
34,10.566666666666666,654,166,58
34,10.6,656,170,62
34,10.633333333333333,654,166,58
34,10.666666666666666,656,170,62
34,10.7,874,338,60
34,10.966666666666667,910,392,64
34,11.1,788,272,66
34,11.133333333333333,788,272,66
34,11.166666666666666,788,272,66
34,11.233333333333333,788,268,61
34,11.266666666666667,750,234,60
34,11.3,750,234,61
34,11.333333333333334,750,234,60
34,11.366666666666667,750,234,60
34,11.566666666666666,504,374,61
34,11.633333333333333,508,366,64
34,11.666666666666666,202,336,53
34,11.7,206,318,53
34,11.733333333333333,206,346,67
34,11.733333333333333,458,166,62
34,11.8,278,346,68
34,11.8,202,296,53
34,11.8,228,524,56
34,11.866666666666667,354,436,66
34,11.866666666666667,250,292,64
34,11.866666666666667,432,336,52
34,11.9,920,550,62
34,11.9,346,412,68
34,11.9,224,418,61
34,11.9,342,344,52
34,11.933333333333334,924,552,63
34,11.933333333333334,280,296,53
34,11.933333333333334,236,416,54
34,11.966666666666667,924,552,63
34,11.966666666666667,262,298,67
34,12.0,924,552,63
34,12.0,288,302,61
34,12.0,370,344,53
34,12.0,494,340,58
34,12.033333333333333,924,552,63
34,12.033333333333333,376,346,67
34,12.033333333333333,346,338,62
34,12.066666666666666,378,346,67
34,12.066666666666666,648,400,64
34,12.1,650,404,63
34,12.1,302,294,64
34,12.1,382,338,53
34,12.133333333333333,478,336,64
34,12.133333333333333,650,398,64
34,12.133333333333333,302,294,53
34,12.166666666666666,460,440,62
34,12.166666666666666,378,346,67
34,12.166666666666666,336,528,64
34,12.2,460,440,62
34,12.2,378,346,67
34,12.233333333333333,478,340,65
34,12.233333333333333,382,338,55
34,12.233333333333333,194,534,52
34,12.266666666666667,378,346,67
34,12.266666666666667,302,292,57
34,12.266666666666667,194,534,54
34,12.3,326,508,64
34,12.3,260,418,62
34,12.3,378,344,52
34,12.333333333333334,322,516,61
34,12.333333333333334,260,418,62
34,12.333333333333334,382,338,55
34,12.366666666666667,330,516,61
34,12.366666666666667,260,418,61
34,12.366666666666667,382,338,53
34,12.4,330,516,61
34,12.4,260,418,61
34,12.4,302,292,57
34,12.4,382,338,55
34,12.4,194,534,54
34,12.433333333333334,332,526,61
34,12.433333333333334,382,338,55
34,12.433333333333334,194,534,52
34,12.466666666666667,330,528,61
34,12.466666666666667,382,338,55
34,12.5,330,528,61
34,12.5,382,338,55
34,12.533333333333333,330,528,61
34,12.533333333333333,302,292,57
34,12.533333333333333,382,338,55
34,12.566666666666666,382,338,55
34,12.6,382,338,55
34,12.633333333333333,382,338,55
34,12.666666666666666,302,292,57
34,12.666666666666666,382,338,55
34,12.7,382,338,55
34,12.733333333333333,382,338,55
34,12.733333333333333,922,520,56
34,12.766666666666667,382,338,55
34,12.766666666666667,922,520,56
34,12.8,302,292,57
34,12.8,382,338,55
34,12.8,922,520,56
34,12.833333333333334,382,338,55
34,12.866666666666667,382,338,55
34,12.9,260,418,55
34,12.9,382,338,55
34,12.933333333333334,302,292,57
34,12.933333333333334,382,338,55
34,12.966666666666667,382,338,55
34,13.0,970,492,64
34,13.0,382,338,55
34,13.033333333333333,382,338,55
34,13.066666666666666,302,292,57
34,13.066666666666666,382,338,55
34,13.1,382,338,55
34,13.133333333333333,382,338,55
34,13.166666666666666,382,338,55
34,13.2,302,292,57
34,13.2,382,338,55
34,13.2,880,354,66
34,13.233333333333333,382,338,55
34,13.266666666666667,382,338,55
34,13.3,382,338,55
34,13.333333333333334,382,338,55
34,13.366666666666667,714,340,67
34,13.366666666666667,382,338,55
34,13.4,714,338,68
34,13.4,382,338,55
34,13.433333333333334,714,338,68
34,13.433333333333334,382,338,55
34,13.466666666666667,714,338,68
34,13.466666666666667,302,292,57
34,13.466666666666667,382,338,55
34,13.5,720,342,63
34,13.5,382,338,55
34,13.533333333333333,720,342,63
34,13.533333333333333,382,338,55
34,13.566666666666666,718,340,63
34,13.566666666666666,382,338,55
34,13.6,718,340,63
34,13.6,302,292,57
34,13.6,382,338,55
34,13.633333333333333,714,338,68
34,13.633333333333333,382,338,55
34,13.666666666666666,654,316,62
34,13.666666666666666,382,338,55
