Video ID,Time (s),Center X,Center Y,Radius
35,0.16666666666666666,496,318,66
35,0.2,494,322,65
35,0.23333333333333334,494,322,65
35,0.26666666666666666,494,322,65
35,0.3,298,316,62
35,0.3333333333333333,298,316,62
35,0.36666666666666664,298,316,62
35,0.4,298,316,62
35,0.43333333333333335,298,316,62
35,0.4666666666666667,298,316,62
35,0.8666666666666667,162,338,62
35,0.9,162,340,62
35,1.3666666666666667,178,352,61
35,1.4,178,352,61
35,1.4333333333333333,178,352,61
35,1.4666666666666666,178,352,61
35,1.6333333333333333,160,450,63
35,1.6666666666666667,154,454,58
35,1.7,154,454,58
35,1.7333333333333334,154,454,58
35,1.7666666666666666,158,472,64
35,1.8,164,478,57
35,1.8333333333333333,164,478,57
35,1.8666666666666667,164,478,57
35,1.9,164,476,64
35,1.9333333333333333,162,478,64
35,1.9666666666666666,162,478,64
35,2.033333333333333,158,478,58
35,2.066666666666667,158,478,58
35,2.1,158,478,58
35,2.3,138,484,65
35,2.3333333333333335,140,484,65
35,2.3666666666666667,144,482,65
35,2.4,144,482,65
35,2.7,200,498,61
35,2.7333333333333334,200,498,61
35,2.7666666666666666,200,498,61
35,2.8,200,498,61
35,2.8333333333333335,370,382,64
35,2.8666666666666667,370,382,64
35,2.9,370,382,64
35,2.933333333333333,370,382,64
35,3.3666666666666667,878,294,63
35,3.4,876,296,63
35,3.433333333333333,876,296,63
35,3.466666666666667,876,296,63
35,3.5,894,288,64
35,3.533333333333333,894,288,64
35,3.566666666666667,894,288,64
35,3.6,894,288,64
35,3.6333333333333333,894,288,64
35,3.6666666666666665,894,290,63
35,3.7,894,290,63
35,3.7333333333333334,894,290,63
35,3.7666666666666666,890,288,66
35,3.8,890,288,66
35,3.8333333333333335,888,288,58
35,3.8666666666666667,888,288,58
35,3.9,888,288,58
35,3.933333333333333,910,276,62
35,3.966666666666667,910,276,62
35,4.0,910,276,62
35,4.033333333333333,908,274,64
35,4.066666666666666,910,276,62
35,4.1,904,276,60
35,4.133333333333334,904,276,60
35,4.166666666666667,892,274,64
35,4.2,888,276,60
35,4.233333333333333,888,276,60
35,4.266666666666667,888,276,60
35,4.3,878,248,62
35,4.333333333333333,878,248,62
35,4.366666666666666,878,248,62
35,4.4,878,248,62
35,4.433333333333334,876,216,60
35,4.466666666666667,876,216,60
35,4.5,876,216,60
35,4.533333333333333,876,216,60
35,4.566666666666666,876,216,60
35,4.6,856,168,63
35,4.633333333333334,856,168,63
35,4.666666666666667,856,168,63
35,4.7,856,168,63
35,4.733333333333333,856,168,63
35,4.766666666666667,856,168,63
35,4.8,856,168,63
35,4.833333333333333,856,168,63
35,4.866666666666666,856,168,63
35,4.9,856,168,63
35,4.933333333333334,856,168,63
35,4.966666666666667,856,168,63
35,5.0,856,168,63
35,5.033333333333333,856,168,63
35,5.066666666666666,856,168,63
35,5.1,856,168,63
35,5.133333333333334,856,168,63
35,5.166666666666667,856,168,63
35,5.2,856,168,63
35,5.233333333333333,856,168,63
35,5.266666666666667,854,168,63
35,5.3,854,168,63
35,5.333333333333333,854,168,63
35,5.366666666666666,854,168,63
35,5.4,854,168,63
35,5.433333333333334,854,168,63
35,5.466666666666667,854,168,63
35,5.5,854,168,63
35,5.533333333333333,854,168,63
35,5.566666666666666,854,168,63
35,5.6,854,168,63
35,5.633333333333334,854,168,63
35,5.666666666666667,852,158,62
35,5.766666666666667,602,448,61
35,5.833333333333333,564,464,60
35,5.866666666666666,564,462,63
35,5.9,564,462,63
35,6.1,494,458,58
35,6.133333333333334,436,470,62
35,6.166666666666667,436,470,62
35,6.233333333333333,442,440,67
35,6.266666666666667,442,440,67
35,6.3,442,334,67
35,6.333333333333333,582,300,64
35,6.366666666666666,582,254,62
35,6.4,582,254,62
35,6.433333333333334,584,244,61
35,6.466666666666667,640,276,63
35,6.5,640,276,63
35,6.533333333333333,640,276,63
35,6.566666666666666,640,276,63
35,6.6,714,256,65
35,6.9,450,486,65
35,6.933333333333334,448,486,62
35,6.966666666666667,424,450,67
35,7.0,542,602,62
35,7.0,420,430,64
35,7.2,456,358,62
35,7.233333333333333,456,356,62
35,7.3,492,278,63
35,7.366666666666666,568,426,60
35,7.366666666666666,476,250,68
35,7.4,484,256,65
35,7.433333333333334,484,256,65
35,7.466666666666667,478,260,60
35,7.5,488,252,66
35,7.533333333333333,488,252,66
35,7.566666666666666,488,254,65
35,7.6,492,252,64
35,7.633333333333334,522,258,62
35,7.666666666666667,522,258,63
35,7.7,522,258,63
35,7.733333333333333,522,258,63
35,7.766666666666667,618,252,61
35,7.9,616,252,67
35,7.933333333333334,616,252,67
35,8.133333333333333,692,226,67
35,8.2,700,234,62
35,8.233333333333333,700,216,62
35,8.266666666666667,700,218,62
35,8.3,700,204,62
35,8.333333333333334,706,254,62
35,8.366666666666667,708,236,61
35,8.4,706,214,62
35,8.433333333333334,706,192,62
35,8.466666666666667,706,184,62
35,8.5,708,250,60
35,8.533333333333333,708,250,60
35,8.566666666666666,708,250,60
35,8.6,706,256,66
35,8.666666666666666,706,256,58
35,8.7,706,256,58
35,8.733333333333333,706,256,58
35,8.766666666666667,742,266,61
35,8.8,744,260,62
35,8.833333333333334,750,262,66
35,8.866666666666667,750,262,66
35,8.9,746,256,62
35,8.933333333333334,848,236,62
35,8.966666666666667,848,224,62
35,9.0,842,228,61
35,9.033333333333333,842,214,63
35,9.1,842,188,62
35,9.133333333333333,836,192,57
35,9.2,824,152,60
35,9.266666666666667,758,160,62
35,9.3,762,152,63
35,9.333333333333334,762,152,63
35,9.366666666666667,762,152,64
35,9.4,766,152,66
35,9.8,178,342,62
35,9.833333333333334,180,316,62
35,9.866666666666667,178,316,63
35,9.9,178,262,63
35,9.933333333333334,180,220,62
35,9.966666666666667,180,220,62
35,10.0,160,322,63
35,10.066666666666666,156,332,62
35,10.1,156,332,62
35,10.133333333333333,156,332,62
35,10.166666666666666,156,332,62
35,10.2,172,332,64
35,10.233333333333333,172,332,64
35,10.266666666666667,172,332,64
35,10.3,172,332,64
35,10.333333333333334,214,322,60
35,10.366666666666667,214,322,60
35,10.4,214,322,60
35,10.433333333333334,222,326,66
35,10.466666666666667,214,320,60
