Video ID,Time (s),Center X,Center Y,Radius
0,0.7333333333333333,512,490,61
0,0.7666666666666667,504,476,63
0,0.8,504,476,63
0,0.8333333333333334,504,476,63
0,0.8666666666666667,498,470,62
0,0.9,490,462,63
0,0.9333333333333333,494,464,64
0,0.9666666666666667,494,464,64
0,1.0,494,464,64
0,1.0333333333333334,494,464,64
0,1.0666666666666667,494,464,64
0,1.1,494,464,64
0,1.1666666666666667,504,472,64
0,1.3333333333333333,506,470,65
0,1.3666666666666667,500,470,68
0,1.4,506,470,56
0,1.4333333333333333,502,464,62
0,1.4666666666666666,502,464,65
0,1.5,502,464,65
0,1.5333333333333334,502,464,65
0,1.5666666666666667,502,464,65
0,1.6,506,456,58
0,1.6333333333333333,496,444,65
0,1.6666666666666667,488,442,64
0,1.7,488,444,62
0,1.7333333333333334,488,444,62
0,1.7666666666666666,488,444,62
0,1.8,486,444,63
0,1.8333333333333333,488,444,62
0,1.8666666666666667,486,444,63
0,1.9,838,414,60
0,1.9333333333333333,834,416,61
0,1.9666666666666666,834,416,61
0,2.0,834,416,61
0,2.033333333333333,834,416,61
0,2.066666666666667,934,408,61
0,2.1,936,408,62
0,2.1666666666666665,1010,420,60
0,2.2,1094,390,61
0,2.2333333333333334,1094,374,61
0,2.2666666666666666,1096,372,66
0,2.3,1116,370,61
0,2.466666666666667,1118,384,63
0,2.5,1120,378,62
0,2.6666666666666665,1014,476,56
0,2.7666666666666666,942,536,62
0,2.8,946,514,62
0,2.8333333333333335,936,530,64
0,2.8666666666666667,942,536,61
0,2.9,942,524,67
0,2.933333333333333,934,508,67
0,2.966666666666667,930,528,61
0,3.0,932,502,60
0,3.033333333333333,932,502,60
0,3.066666666666667,938,528,61
0,3.1,936,542,58
0,3.1333333333333333,936,538,61
0,3.1666666666666665,936,534,62
0,3.2666666666666666,940,544,58
0,3.3,936,540,62
0,3.3333333333333335,928,540,61
0,3.3666666666666667,930,540,60
0,3.4,920,538,60
0,3.433333333333333,918,538,62
0,3.466666666666667,914,538,61
0,3.6,898,552,56
0,3.6333333333333333,898,552,56
0,4.033333333333333,832,586,58
0,4.066666666666666,832,586,63
0,4.1,780,580,60
0,4.233333333333333,744,570,57
0,4.266666666666667,744,570,57
0,4.3,742,562,60
0,4.333333333333333,742,562,60
0,4.366666666666666,738,562,60
0,4.4,738,562,60
0,4.433333333333334,714,534,57
0,4.466666666666667,716,534,57
0,4.5,704,526,66
0,4.533333333333333,702,526,65
0,4.566666666666666,686,524,61
0,4.633333333333334,672,506,56
0,4.666666666666667,678,498,58
0,4.7,678,498,58
0,4.733333333333333,664,502,65
0,4.766666666666667,666,504,63
0,4.8,666,504,63
0,4.833333333333333,666,504,63
0,4.866666666666666,666,504,64
0,4.9,662,506,61
0,4.933333333333334,662,504,60
0,4.966666666666667,662,504,60
0,5.0,662,504,60
0,5.033333333333333,664,502,56
0,5.066666666666666,660,508,62
0,5.333333333333333,662,526,62
0,5.366666666666666,660,532,60
0,5.433333333333334,670,534,63
0,5.466666666666667,672,536,61
0,5.5,668,528,68
0,5.566666666666666,678,538,61
0,5.666666666666667,688,540,64
0,5.733333333333333,684,544,66
0,5.766666666666667,684,544,66
0,5.866666666666666,678,580,64
0,5.9,678,580,64
0,5.933333333333334,674,580,66
0,5.966666666666667,674,580,66
0,6.0,674,578,65
0,6.033333333333333,674,578,65
0,6.066666666666666,686,596,60
0,6.1,674,612,64
0,6.133333333333334,674,612,64
0,6.166666666666667,674,628,62
0,6.2,674,628,62
0,6.233333333333333,678,612,62
0,6.266666666666667,678,612,61
0,6.3,692,588,60
0,6.333333333333333,692,588,60
0,6.366666666666666,692,588,60
